node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label,partial_thaw,thaw_fraction,black_ice_risk
2,2026-01-24 04:00:00+00:00,12,"[2, 3, 73, 74, 76, 79, 81, 82]",35.1920523726948,-90.00827347007174,-3.9720001,-10.422,-8.12825,-11.392932,-8.984371,-16.368355,79.5,21.800003,7.0000005,10.36,27.475807,2.0,99.708336,1,3,0.6,1,-13.022,1,0,0,0,1,0,1.0,0
2,2026-01-25 04:00:00+00:00,12,"[2, 3, 73, 74, 76, 79, 81, 82]",35.1920523726948,-90.00827347007174,-6.322,-9.372,-8.01575,-9.927432,-7.128661,-13.31576,86.333336,26.0,11.499998,10.150001,26.072052,6.25,87.5,1,3,0.6,1,-11.972,1,1,0,1,1,0,1.0,0
2,2026-01-26 04:00:00+00:00,12,"[2, 3, 73, 74, 76, 79, 81, 82]",35.1920523726948,-90.00827347007174,-6.8719997,-12.122,-9.434499,-15.848351,-12.645739,-19.65172,60.125,0.0,0.0,0.0,19.809813,15.53,13.125,0,1,0.6,0,-14.722,0,1,0,1,1,0,1.0,0
2,2026-01-27 04:00:00+00:00,12,"[2, 3, 73, 74, 76, 79, 81, 82]",35.1920523726948,-90.00827347007174,1.778,-11.472,-4.9115844,-10.142831,-5.6137004,-19.649914,67.916664,0.0,0.0,0.0,18.947083,13.33,48.666668,0,2,0.6,1,-14.072,0,0,0,0,0,1,0.5,0
2,2026-01-28 04:00:00+00:00,12,"[2, 3, 73, 74, 76, 79, 81, 82]",35.1920523726948,-90.00827347007174,2.278,-7.572,-2.2928333,-7.940805,-3.9711792,-11.490458,67.375,0.0,0.0,0.0,11.770403,14.91,37.791668,0,1,0.6,0,-10.171999999999999,0,0,0,0,0,1,0.5,0
2,2026-01-29 04:00:00+00:00,12,"[2, 3, 73, 74, 76, 79, 81, 82]",35.1920523726948,-90.00827347007174,5.928,-5.222,0.22800003,-5.1855187,0.32616797,-11.877868,67.708336,0.0,0.0,0.0,13.397612,12.81,47.083332,0,2,0.6,1,-7.822,0,0,0,0,0,1,0.5,0
3,2026-01-21 04:00:00+00:00,4,"[2, 12, 58]",35.1730409,-90.0084415,7.65,1.35,5.1666665,0.7182798,6.745486,-9.876988,75.041664,6.8,6.8,0.0,19.44,1.09,61.125,1,2,0.6,1,-1.25,1,0,1,0,1,0,0.0,0
3,2026-01-22 04:00:00+00:00,4,"[2, 12, 58]",35.1730409,-90.0084415,10.4,-0.5,4.69375,0.46626687,3.6188302,-4.848623,76.833336,0.0,0.0,0.0,15.03835,13.43,51.416668,1,4,0.6,1,-3.1,1,1,1,0,1,0,0.0,0
3,2026-01-23 04:00:00+00:00,4,"[2, 12, 58]",35.1730409,-90.0084415,3.8,-3.35,1.0916665,-7.388724,-2.6551626,-13.601522,53.333332,0.0,0.0,0.0,25.772078,5.01,85.458336,0,1,0.6,0,-5.949999999999999,0,1,0,1,1,1,0.5,1
3,2026-01-24 04:00:00+00:00,4,"[2, 12, 58]",35.1730409,-90.0084415,-3.7,-10.25,-7.9791665,-11.346767,-9.054428,-16.129549,79.0,23.100002,7.2000003,11.13,26.178707,1.91,99.708336,1,3,0.6,1,-12.85,1,0,0,0,1,0,1.0,0
3,2026-01-25 04:00:00+00:00,4,"[2, 12, 58]",35.1730409,-90.0084415,-6.2,-9.9,-7.983333,-9.937848,-7.0074916,-14.339655,86.083336,25.4,11.0,10.08,23.34455,6.13,87.875,1,3,0.6,1,-12.5,1,1,0,1,1,0,1.0,0
3,2026-01-26 04:00:00+00:00,4,"[2, 12, 58]",35.1730409,-90.0084415,-6.8,-13.1,-9.525001,-15.909848,-12.328042,-19.275612,60.208332,0.0,0.0,0.0,16.516901,15.53,14.166667,0,1,0.6,0,-15.7,0,1,0,1,1,0,1.0,0
3,2026-01-27 04:00:00+00:00,4,"[2, 12, 58]",35.1730409,-90.0084415,1.75,-11.15,-4.641667,-9.611175,-5.6400347,-18.20711,69.291664,0.0,0.0,0.0,17.84816,13.45,47.583332,0,2,0.6,1,-13.75,0,0,0,0,0,1,0.5,0
3,2026-01-28 04:00:00+00:00,4,"[2, 12, 58]",35.1730409,-90.0084415,2.4,-7.75,-2.3062499,-8.0078535,-3.8515427,-11.883901,67.0,0.0,0.0,0.0,7.928178,14.82,43.0,0,1,0.6,0,-10.35,0,0,0,0,0,1,0.5,0
3,2026-01-29 04:00:00+00:00,4,"[2, 12, 58]",35.1730409,-90.0084415,6.3,-5.2,0.2500001,-4.8507667,0.80150056,-10.51568,69.333336,0.0,0.0,0.0,13.138765,12.67,47.875,0,2,0.6,1,-7.8,0,0,0,0,0,1,0.5,0
4,2026-01-21 04:00:00+00:00,14,"[32, 35, 68, 70, 6, 20, 21, 22, 23, 26, 27]",35.1324734986967,-90.02456532792753,7.4585,2.1085,5.0793333,0.65313905,6.6099563,-10.426591,75.291664,6.3,6.3,0.0,20.907913,1.67,60.375,1,2,0.6,1,-0.49150000000000016,1,0,1,0,1,0,0.0,0
4,2026-01-22 04:00:00+00:00,14,"[32, 35, 68, 70, 6, 20, 21, 22, 23, 26, 27]",35.1324734986967,-90.02456532792753,10.5585,-0.4415,4.8335004,0.5269241,4.1249404,-5.015833,76.708336,0.0,0.0,0.0,15.349684,13.4,49.625,1,4,0.6,1,-3.0415,1,1,1,0,1,0,0.0,0
4,2026-01-23 04:00:00+00:00,14,"[32, 35, 68, 70, 6, 20, 21, 22, 23, 26, 27]",35.1324734986967,-90.02456532792753,4.1085,-3.3915,1.1918334,-7.703611,-3.406322,-13.639549,51.666668,0.0,0.0,0.0,26.260265,4.64,89.083336,0,1,0.6,0,-5.9915,0,1,0,1,1,1,0.5,1
4,2026-01-24 04:00:00+00:00,14,"[32, 35, 68, 70, 6, 20, 21, 22, 23, 26, 27]",35.1324734986967,-90.02456532792753,-3.5414999,-10.1414995,-7.949833,-11.289626,-8.814296,-16.229546,79.5,23.4,7.0,11.479998,26.727423,1.93,99.791664,1,3,0.6,1,-12.7414995,1,0,0,0,1,0,1.0,0
4,2026-01-25 04:00:00+00:00,14,"[32, 35, 68, 70, 6, 20, 21, 22, 23, 26, 27]",35.1324734986967,-90.02456532792753,-6.3415003,-9.1414995,-7.964417,-9.760739,-7.148029,-12.419611,87.125,24.7,10.4,10.010001,23.068108,6.22,89.0,1,3,0.6,1,-11.7414995,1,1,0,1,1,0,1.0,0
4,2026-01-26 04:00:00+00:00,14,"[32, 35, 68, 70, 6, 20, 21, 22, 23, 26, 27]",35.1324734986967,-90.02456532792753,-6.7915,-11.841499,-9.112334,-15.379951,-11.933285,-18.790506,60.916668,0.0,0.0,0.0,18.331741,15.55,14.291667,0,1,0.6,0,-14.441499,0,1,0,1,1,0,1.0,0
4,2026-01-27 04:00:00+00:00,14,"[32, 35, 68, 70, 6, 20, 21, 22, 23, 26, 27]",35.1324734986967,-90.02456532792753,1.7085,-11.4415,-4.6248326,-9.488398,-5.4540176,-18.48115,69.833336,0.0,0.0,0.0,18.089775,13.41,48.541668,0,2,0.6,1,-14.0415,0,0,0,0,0,1,0.5,0
4,2026-01-28 04:00:00+00:00,14,"[32, 35, 68, 70, 6, 20, 21, 22, 23, 26, 27]",35.1324734986967,-90.02456532792753,2.5085,-6.4415,-1.7956668,-7.490143,-3.2658167,-13.521539,67.833336,0.0,0.0,0.0,9.028754,14.26,54.791668,0,1,0.6,0,-9.0415,0,0,0,0,0,1,0.5,0
4,2026-01-29 04:00:00+00:00,14,"[32, 35, 68, 70, 6, 20, 21, 22, 23, 26, 27]",35.1324734986967,-90.02456532792753,5.9585,-4.3415003,0.3460001,-5.096396,0.21184577,-9.701689,67.5,0.0,0.0,0.0,13.138765,12.65,46.166668,0,1,0.6,0,-6.9415002999999995,0,0,0,0,0,1,0.5,0
6,2026-01-21 04:00:00+00:00,4,"[61, 4, 53, 52]",35.109578676651026,-90.03011045023248,7.3935003,2.0435,5.0143332,0.5904338,6.545345,-10.485115,75.291664,6.3,6.3,0.0,20.907913,1.67,60.375,1,2,0.6,1,-0.5565000000000001,1,0,1,0,1,0,0.0,0
6,2026-01-22 04:00:00+00:00,4,"[61, 4, 53, 52]",35.109578676651026,-90.03011045023248,10.4935,-0.5065,4.7685,0.46412516,4.0602465,-5.0757813,76.708336,0.0,0.0,0.0,15.349684,13.4,49.625,1,4,0.6,1,-3.1065,1,1,1,0,1,0,0.0,0
6,2026-01-23 04:00:00+00:00,4,"[61, 4, 53, 52]",35.109578676651026,-90.03011045023248,4.0435004,-3.4565,1.1268334,-7.763962,-3.4677775,-13.69911,51.666668,0.0,0.0,0.0,26.260265,4.64,89.083336,0,1,0.6,0,-6.0565,0,1,0,1,1,1,0.5,1
6,2026-01-24 04:00:00+00:00,4,"[61, 4, 53, 52]",35.109578676651026,-90.03011045023248,-3.6065,-10.2065,-8.014833,-11.3528185,-8.878706,-16.288555,79.5,23.4,7.0,11.479998,26.727423,1.93,99.791664,1,3,0.6,1,-12.8065,1,0,0,0,1,0,1.0,0
6,2026-01-25 04:00:00+00:00,4,"[61, 4, 53, 52]",35.109578676651026,-90.03011045023248,-6.4065,-9.2065,-8.029417,-9.824752,-7.212586,-12.482614,87.125,24.7,10.4,10.010001,23.068108,6.22,89.0,1,3,0.6,1,-11.8065,1,1,0,1,1,0,1.0,0
6,2026-01-26 04:00:00+00:00,4,"[61, 4, 53, 52]",35.109578676651026,-90.03011045023248,-6.8564997,-11.9065,-9.177334,-15.44152,-11.996096,-18.851133,60.916668,0.0,0.0,0.0,18.331741,15.55,14.291667,0,1,0.6,0,-14.506499999999999,0,1,0,1,1,0,1.0,0
6,2026-01-27 04:00:00+00:00,4,"[61, 4, 53, 52]",35.109578676651026,-90.03011045023248,1.6435,-11.5065,-4.6898336,-9.550786,-5.5152693,-18.54226,69.833336,0.0,0.0,0.0,18.089775,13.41,48.541668,0,2,0.6,1,-14.1065,0,0,0,0,0,1,0.5,0
6,2026-01-28 04:00:00+00:00,4,"[61, 4, 53, 52]",35.109578676651026,-90.03011045023248,2.4435,-6.5065,-1.8606668,-7.552145,-3.3299718,-13.579434,67.833336,0.0,0.0,0.0,9.028754,14.26,54.791668,0,1,0.6,0,-9.106499999999999,0,0,0,0,0,1,0.5,0
6,2026-01-29 04:00:00+00:00,4,"[61, 4, 53, 52]",35.109578676651026,-90.03011045023248,5.8935003,-4.4065,0.28099993,-5.1585307,0.14966153,-9.762649,67.5,0.0,0.0,0.0,13.138765,12.65,46.166668,0,1,0.6,0,-7.0065,0,0,0,0,0,1,0.5,0
7,2026-01-21 04:00:00+00:00,5,"[68, 70, 8, 12, 58]",35.15844148916222,-90.02047269251662,7.578,2.278,5.38425,0.63635564,6.7784443,-10.273987,73.958336,6.4000006,6.4000006,0.0,21.96295,1.36,60.916668,1,1,0.6,0,-0.32199999999999995,0,0,1,0,0,0,0.0,0
7,2026-01-22 04:00:00+00:00,5,"[68, 70, 8, 12, 58]",35.15844148916222,-90.02047269251662,10.578,-0.422,4.8050833,0.6023784,4.0929527,-4.606434,77.083336,0.0,0.0,0.0,14.799459,13.36,54.125,1,4,0.6,1,-3.0220000000000002,1,0,1,0,1,0,0.0,0
7,2026-01-23 04:00:00+00:00,5,"[68, 70, 8, 12, 58]",35.15844148916222,-90.02047269251662,3.928,-3.322,1.2009165,-7.414191,-2.9071147,-13.575869,52.791668,0.0,0.0,0.0,25.318008,4.56,90.708336,0,1,0.6,0,-5.922,0,1,0,1,1,1,0.5,1
7,2026-01-24 04:00:00+00:00,5,"[68, 70, 8, 12, 58]",35.15844148916222,-90.02047269251662,-3.472,-10.172,-7.9053345,-11.239132,-8.844519,-15.967539,79.375,23.700003,7.4,11.410001,25.603062,1.9,99.75,1,3,0.6,1,-12.772,1,0,0,0,1,0,1.0,0
7,2026-01-25 04:00:00+00:00,5,"[68, 70, 8, 12, 58]",35.15844148916222,-90.02047269251662,-6.222,-9.172,-7.9199166,-9.778705,-7.029341,-12.954433,86.708336,24.799997,10.499999,10.01,22.127556,6.28,88.958336,1,3,0.6,1,-11.772,1,1,0,1,1,0,1.0,0
7,2026-01-26 04:00:00+00:00,5,"[68, 70, 8, 12, 58]",35.15844148916222,-90.02047269251662,-6.772,-12.372,-9.32825,-15.601475,-12.204345,-18.548443,60.833332,0.0,0.0,0.0,15.175612,15.53,14.5,0,1,0.6,0,-14.972,0,1,0,1,1,0,1.0,0
7,2026-01-27 04:00:00+00:00,5,"[68, 70, 8, 12, 58]",35.15844148916222,-90.02047269251662,1.778,-10.822,-4.3928337,-9.2774515,-5.4356422,-17.232306,69.791664,0.0,0.0,0.0,18.278645,13.71,46.416668,0,2,0.6,1,-13.421999999999999,0,0,0,0,0,1,0.5,0
7,2026-01-28 04:00:00+00:00,5,"[68, 70, 8, 12, 58]",35.15844148916222,-90.02047269251662,2.528,-7.172,-1.6532499,-7.1222095,-3.5093272,-12.908239,68.916664,0.0,0.0,0.0,9.6932955,14.41,44.833332,0,2,0.6,1,-9.772,0,0,0,0,0,1,0.5,0
7,2026-01-29 04:00:00+00:00,5,"[68, 70, 8, 12, 58]",35.15844148916222,-90.02047269251662,5.8780003,-4.1219997,0.7113335,-4.1237283,0.16925134,-8.6140375,70.583336,0.0,0.0,0.0,16.167967,12.64,47.166668,0,1,0.6,0,-6.7219997,0,0,0,0,0,1,0.5,0
8,2026-01-21 04:00:00+00:00,5,"[7, 9, 44, 13, 31]",35.15615150007087,-90.03750175060964,7.45,1.8,5.141667,0.82323676,6.803708,-9.766721,75.708336,6.4,6.4,0.0,21.24305,1.17,61.75,1,2,0.6,1,-0.7999999999999999,1,0,1,0,1,0,0.0,0
8,2026-01-22 04:00:00+00:00,5,"[7, 9, 44, 13, 31]",35.15615150007087,-90.03750175060964,10.4,-0.35,4.7166667,0.59832245,3.8159287,-4.167399,77.375,0.0,0.0,0.0,15.546833,13.27,54.875,1,4,0.6,1,-2.95,1,1,1,0,1,0,0.0,0
8,2026-01-23 04:00:00+00:00,5,"[7, 9, 44, 13, 31]",35.15615150007087,-90.03750175060964,3.8,-3.2,1.1229166,-7.088955,-2.3536425,-13.1933365,54.458332,0.0,0.0,0.0,26.282463,5.09,89.25,0,1,0.6,0,-5.8,0,1,0,1,1,1,0.5,1
8,2026-01-24 04:00:00+00:00,5,"[7, 9, 44, 13, 31]",35.15615150007087,-90.03750175060964,-3.55,-10.25,-7.9458337,-11.224118,-8.962598,-15.993025,79.541664,23.800001,7.3999996,11.4800005,26.576681,1.9,99.791664,1,3,0.6,1,-12.85,1,0,0,0,1,0,1.0,0
8,2026-01-25 04:00:00+00:00,5,"[7, 9, 44, 13, 31]",35.15615150007087,-90.03750175060964,-6.3,-9.6,-8.014583,-9.927696,-7.1068115,-13.536135,86.333336,26.300001,11.2,10.570001,22.930048,6.17,89.583336,1,3,0.6,1,-12.2,1,1,0,1,1,0,1.0,0
8,2026-01-26 04:00:00+00:00,5,"[7, 9, 44, 13, 31]",35.15615150007087,-90.03750175060964,-6.8,-12.95,-9.531251,-15.817504,-12.376361,-18.854992,60.708332,0.0,0.0,0.0,14.81259,15.53,14.041667,0,1,0.6,0,-15.549999999999999,0,1,0,1,1,0,1.0,0
8,2026-01-27 04:00:00+00:00,5,"[7, 9, 44, 13, 31]",35.15615150007087,-90.03750175060964,1.7,-11.3,-4.5479164,-9.353114,-5.7340894,-18.348124,70.208336,0.0,0.0,0.0,19.107151,13.51,48.166668,0,2,0.6,1,-13.9,0,0,0,0,0,1,0.5,0
8,2026-01-28 04:00:00+00:00,5,"[7, 9, 44, 13, 31]",35.15615150007087,-90.03750175060964,2.3,-7.85,-2.1270835,-7.697084,-3.726517,-12.558279,68.0,0.0,0.0,0.0,10.182337,14.53,45.875,0,2,0.6,1,-10.45,0,0,0,0,0,1,0.5,0
8,2026-01-29 04:00:00+00:00,5,"[7, 9, 44, 13, 31]",35.15615150007087,-90.03750175060964,5.8,-3.95,0.42499998,-4.553736,0.945707,-8.988183,69.833336,0.0,0.0,0.0,16.311613,12.67,50.0,0,1,0.6,0,-6.55,0,0,0,0,0,1,0.5,0
9,2026-01-21 04:00:00+00:00,9,"[67, 68, 70, 8, 11, 25, 26, 27]",35.15105408001059,-90.04165432287553,7.463,1.813,5.154667,0.83578855,6.816646,-9.754921,75.708336,6.4,6.4,0.0,21.24305,1.17,61.75,1,2,0.6,1,-0.787,1,0,1,0,1,0,0.0,0
9,2026-01-22 04:00:00+00:00,9,"[67, 68, 70, 8, 11, 25, 26, 27]",35.15105408001059,-90.04165432287553,10.412999,-0.33699998,4.729666,0.6109006,3.8288834,-4.155303,77.375,0.0,0.0,0.0,15.546833,13.27,54.875,1,4,0.6,1,-2.93699998,1,1,1,0,1,0,0.0,0
9,2026-01-23 04:00:00+00:00,9,"[67, 68, 70, 8, 11, 25, 26, 27]",35.15105408001059,-90.04165432287553,3.813,-3.187,1.1359168,-7.0768147,-2.3412426,-13.1813965,54.458332,0.0,0.0,0.0,26.282463,5.09,89.25,0,1,0.6,0,-5.786999999999999,0,1,0,1,1,1,0.5,1
9,2026-01-24 04:00:00+00:00,9,"[67, 68, 70, 8, 11, 25, 26, 27]",35.15105408001059,-90.04165432287553,-3.537,-10.237,-7.932834,-11.211472,-8.949732,-15.981192,79.541664,23.800001,7.3999996,11.4800005,26.576681,1.9,99.791664,1,3,0.6,1,-12.837,1,0,0,0,1,0,1.0,0
9,2026-01-25 04:00:00+00:00,9,"[67, 68, 70, 8, 11, 25, 26, 27]",35.15105408001059,-90.04165432287553,-6.287,-9.587001,-8.001583,-9.914907,-7.0938997,-13.52357,86.333336,26.300001,11.2,10.570001,22.930048,6.17,89.583336,1,3,0.6,1,-12.187001,1,1,0,1,1,0,1.0,0
9,2026-01-26 04:00:00+00:00,9,"[67, 68, 70, 8, 11, 25, 26, 27]",35.15105408001059,-90.04165432287553,-6.787,-12.937,-9.51825,-15.805196,-12.363798,-18.842842,60.708332,0.0,0.0,0.0,14.81259,15.53,14.041667,0,1,0.6,0,-15.536999999999999,0,1,0,1,1,0,1.0,0
9,2026-01-27 04:00:00+00:00,9,"[67, 68, 70, 8, 11, 25, 26, 27]",35.15105408001059,-90.04165432287553,1.713,-11.287001,-4.5349164,-9.34063,-5.7218623,-18.335903,70.208336,0.0,0.0,0.0,19.107151,13.51,48.166668,0,2,0.6,1,-13.887001,0,0,0,0,0,1,0.5,0
9,2026-01-28 04:00:00+00:00,9,"[67, 68, 70, 8, 11, 25, 26, 27]",35.15105408001059,-90.04165432287553,2.313,-7.837,-2.1140835,-7.684672,-3.7137184,-12.5465975,68.0,0.0,0.0,0.0,10.182337,14.53,45.875,0,2,0.6,1,-10.437,0,0,0,0,0,1,0.5,0
9,2026-01-29 04:00:00+00:00,9,"[67, 68, 70, 8, 11, 25, 26, 27]",35.15105408001059,-90.04165432287553,5.813,-3.937,0.43799987,-4.5412607,0.95820457,-8.975724,69.833336,0.0,0.0,0.0,16.311613,12.67,50.0,0,1,0.6,0,-6.536999999999999,0,0,0,0,0,1,0.5,0
11,2026-01-21 04:00:00+00:00,3,"[16, 9, 25]",35.153096,-90.0483718,7.4045,1.7544999,5.096167,0.7793038,6.7584233,-9.808023,75.708336,6.4,6.4,0.0,21.24305,1.17,61.75,1,2,0.3,0,-0.5455001000000002,0,0,1,0,0,0,0.0,0
11,2026-01-22 04:00:00+00:00,3,"[16, 9, 25]",35.153096,-90.0483718,10.3545,-0.3955,4.6711664,0.5542983,3.7705884,-4.209734,77.375,0.0,0.0,0.0,15.546833,13.27,54.875,1,4,0.3,1,-2.6955,1,0,1,0,1,0,0.0,0
11,2026-01-23 04:00:00+00:00,3,"[16, 9, 25]",35.153096,-90.0483718,3.7545,-3.2455,1.0774167,-7.1314454,-2.3970432,-13.235124,54.458332,0.0,0.0,0.0,26.282463,5.09,89.25,0,1,0.3,0,-5.5455,0,1,0,1,1,1,0.5,1
11,2026-01-24 04:00:00+00:00,3,"[16, 9, 25]",35.153096,-90.0483718,-3.5955,-10.2955,-7.9913335,-11.268375,-9.00763,-16.034437,79.541664,23.800001,7.3999996,11.4800005,26.576681,1.9,99.791664,1,3,0.3,1,-12.595500000000001,1,0,0,0,1,0,1.0,0
11,2026-01-25 04:00:00+00:00,3,"[16, 9, 25]",35.153096,-90.0483718,-6.3455,-9.6455,-8.060082,-9.972458,-7.152001,-13.580114,86.333336,26.300001,11.2,10.570001,22.930048,6.17,89.583336,1,3,0.3,1,-11.945500000000001,1,1,0,1,1,0,1.0,0
11,2026-01-26 04:00:00+00:00,3,"[16, 9, 25]",35.153096,-90.0483718,-6.8455,-12.9955,-9.576751,-15.860593,-12.420331,-18.897516,60.708332,0.0,0.0,0.0,14.81259,15.53,14.041667,0,1,0.3,0,-15.2955,0,1,0,1,1,0,1.0,0
11,2026-01-27 04:00:00+00:00,3,"[16, 9, 25]",35.153096,-90.0483718,1.6545,-11.3455,-4.5934167,-9.396809,-5.7768846,-18.390898,70.208336,0.0,0.0,0.0,19.107151,13.51,48.166668,0,2,0.3,0,-13.6455,0,0,0,0,0,1,0.5,0
11,2026-01-28 04:00:00+00:00,3,"[16, 9, 25]",35.153096,-90.0483718,2.2545,-7.8954997,-2.1725833,-7.7405276,-3.7713113,-12.599167,68.0,0.0,0.0,0.0,10.182337,14.53,45.875,0,2,0.3,0,-10.195499700000001,0,0,0,0,0,1,0.5,0
11,2026-01-29 04:00:00+00:00,3,"[16, 9, 25]",35.153096,-90.0483718,5.7545004,-3.9955,0.3795,-4.597401,0.901965,-9.031787,69.833336,0.0,0.0,0.0,16.311613,12.67,50.0,0,1,0.3,0,-6.2955,0,0,0,0,0,1,0.5,0
12,2026-01-21 04:00:00+00:00,5,"[3, 13, 14, 7]",35.169495015994215,-90.01843918971868,7.6435003,1.3435,5.1601667,0.7120109,6.7390327,-9.882904,75.041664,6.8,6.8,0.0,19.44,1.09,61.125,1,2,0.6,1,-1.2565,1,0,1,0,1,0,0.0,0
12,2026-01-22 04:00:00+00:00,5,"[3, 13, 14, 7]",35.169495015994215,-90.01843918971868,10.393499,-0.5065,4.6872497,0.45998335,3.6123612,-4.854631,76.833336,0.0,0.0,0.0,15.03835,13.43,51.416668,1,4,0.6,1,-3.1065,1,1,1,0,1,0,0.0,0
12,2026-01-23 04:00:00+00:00,5,"[3, 13, 14, 7]",35.169495015994215,-90.01843918971868,3.7935,-3.3565,1.0851663,-7.394781,-2.6613522,-13.607479,53.333332,0.0,0.0,0.0,25.772078,5.01,85.458336,0,1,0.6,0,-5.9565,0,1,0,1,1,1,0.5,1
12,2026-01-24 04:00:00+00:00,5,"[3, 13, 14, 7]",35.169495015994215,-90.01843918971868,-3.7065,-10.2565,-7.9856668,-11.3530855,-9.060854,-16.135466,79.0,23.100002,7.2000003,11.13,26.178707,1.91,99.708336,1,3,0.6,1,-12.8565,1,0,0,0,1,0,1.0,0
12,2026-01-25 04:00:00+00:00,5,"[3, 13, 14, 7]",35.169495015994215,-90.01843918971868,-6.2064996,-9.9065,-7.9898334,-9.944241,-7.013947,-14.345912,86.083336,25.4,11.0,10.08,23.34455,6.13,87.875,1,3,0.6,1,-12.506499999999999,1,1,0,1,1,0,1.0,0
12,2026-01-26 04:00:00+00:00,5,"[3, 13, 14, 7]",35.169495015994215,-90.01843918971868,-6.8065,-13.106501,-9.531501,-15.916003,-12.334324,-19.28169,60.208332,0.0,0.0,0.0,16.516901,15.53,14.166667,0,1,0.6,0,-15.706501,0,1,0,1,1,0,1.0,0
