node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label,partial_thaw,thaw_fraction,black_ice_risk
4,2026-01-22 04:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,14.1935,-2.7565,4.7643332,-7.72945,-2.4765654,-11.119743,41.666668,0.0,0.0,0.0,19.813087,14.77,49.875,0,1,0.6,0,-5.3565,0,0,0,0,0,1,0.5,0
4,2026-01-23 04:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,3.4935,-9.856501,-0.7210832,-3.2165444,3.4435003,-11.901378,84.25,3.2,1.3,1.3300002,29.179993,1.43,81.791664,1,4,0.6,1,-12.456501,1,0,0,0,1,1,0.5,0
4,2026-01-24 04:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,-10.4565,-13.4065,-12.191917,-14.331669,-12.490913,-15.775978,84.083336,6.1000004,1.8000002,3.01,21.38897,4.13,99.75,1,3,0.6,1,-16.0065,1,1,0,1,1,0,1.0,0
4,2026-01-25 04:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,-8.1565,-14.7065,-11.498166,-14.582244,-10.728035,-18.966656,78.166664,2.7,0.5999999,1.4700001,22.691425,9.61,66.666664,1,4,0.6,1,-17.3065,1,1,0,1,1,0,1.0,0
4,2026-01-26 04:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,-2.1065,-18.956501,-11.573167,-14.815842,-6.8449225,-23.223396,77.416664,0.0,0.0,0.0,18.129137,13.46,69.875,1,4,0.6,1,-21.556501,1,1,0,1,1,0,1.0,0
4,2026-01-27 04:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,7.2935004,-10.106501,-2.7606666,-9.850909,-4.0338817,-13.814783,60.833332,0.0,0.0,0.0,17.782688,12.42,34.791668,0,2,0.6,1,-12.706501,0,1,0,1,1,1,0.5,1
4,2026-01-28 04:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,11.7435,-8.5565,0.6393334,-9.993027,-6.8145657,-13.745696,51.333332,0.0,0.0,0.0,24.216522,16.5,9.708333,0,1,0.6,0,-11.1565,0,0,0,0,0,1,0.5,0
4,2026-01-29 04:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,13.7935,1.8435,6.4705834,-7.1688404,-4.6296167,-10.063665,38.5,0.0,0.0,0.0,32.305862,16.5,4.8333335,0,0,0.6,0,-0.7565000000000001,0,0,1,0,0,0,0.0,0
5,2026-01-21 04:00:00+00:00,13,"[4, 37, 36, 73, 12, 77, 13]",33.53001750738278,-101.81728049506108,13.2325,0.1325,5.53875,-8.778216,-5.9806333,-12.247222,36.416668,0.0,0.0,0.0,28.410364,15.59,4.875,0,0,0.6,0,-2.4675,0,0,1,0,0,0,0.0,0
5,2026-01-22 04:00:00+00:00,13,"[4, 37, 36, 73, 12, 77, 13]",33.53001750738278,-101.81728049506108,14.2325,-2.7175,4.8033333,-7.69425,-2.4412723,-11.084418,41.666668,0.0,0.0,0.0,19.813087,14.77,49.875,0,1,0.6,0,-5.317499999999999,0,0,0,0,0,1,0.5,0
5,2026-01-23 04:00:00+00:00,13,"[4, 37, 36, 73, 12, 77, 13]",33.53001750738278,-101.81728049506108,3.5325,-9.8175,-0.6820833,-3.178339,3.4825,-11.863058,84.25,3.2,1.3,1.3300002,29.179993,1.43,81.791664,1,4,0.6,1,-12.4175,1,0,0,0,1,1,0.5,0
5,2026-01-24 04:00:00+00:00,13,"[4, 37, 36, 73, 12, 77, 13]",33.53001750738278,-101.81728049506108,-10.4175,-13.367499,-12.152916,-14.293387,-12.452593,-15.737844,84.083336,6.1000004,1.8000002,3.01,21.38897,4.13,99.75,1,3,0.6,1,-15.967499,1,1,0,1,1,0,1.0,0
5,2026-01-25 04:00:00+00:00,13,"[4, 37, 36, 73, 12, 77, 13]",33.53001750738278,-101.81728049506108,-8.117499,-14.6675,-11.459167,-14.544273,-10.689817,-18.929098,78.166664,2.7,0.5999999,1.4700001,22.691425,9.61,66.666664,1,4,0.6,1,-17.267500000000002,1,1,0,1,1,0,1.0,0
5,2026-01-26 04:00:00+00:00,13,"[4, 37, 36, 73, 12, 77, 13]",33.53001750738278,-101.81728049506108,-2.0674999,-18.917501,-11.534167,-14.77792,-6.807442,-23.18587,77.416664,0.0,0.0,0.0,18.129137,13.46,69.875,1,4,0.6,1,-21.517501000000003,1,1,0,1,1,0,1.0,0
5,2026-01-27 04:00:00+00:00,13,"[4, 37, 36, 73, 12, 77, 13]",33.53001750738278,-101.81728049506108,7.3325,-10.0675,-2.7216666,-9.814139,-3.997597,-13.777623,60.833332,0.0,0.0,0.0,17.782688,12.42,34.791668,0,2,0.6,1,-12.6675,0,1,0,1,1,1,0.5,1
5,2026-01-28 04:00:00+00:00,13,"[4, 37, 36, 73, 12, 77, 13]",33.53001750738278,-101.81728049506108,11.7825,-8.5175,0.6783333,-9.957268,-6.776794,-13.713975,51.333332,0.0,0.0,0.0,24.216522,16.5,9.708333,0,1,0.6,0,-11.1175,0,0,0,0,0,1,0.5,0
5,2026-01-29 04:00:00+00:00,13,"[4, 37, 36, 73, 12, 77, 13]",33.53001750738278,-101.81728049506108,13.8325,1.8825,6.5095844,-7.133962,-4.595669,-10.028879,38.5,0.0,0.0,0.0,32.305862,16.5,4.8333335,0,0,0.6,0,-0.7174999999999999,0,0,1,0,0,0,0.0,0
8,2026-01-21 04:00:00+00:00,5,"[25, 2, 19]",33.62098800746399,-101.8735809676661,13.137,-0.31300002,5.247417,-8.937564,-6.1087947,-11.948829,36.833332,0.0,0.0,0.0,28.696312,15.54,6.0416665,0,1,0.6,0,-2.91300002,0,0,1,0,0,0,0.0,0
8,2026-01-22 04:00:00+00:00,5,"[25, 2, 19]",33.62098800746399,-101.8735809676661,13.937,-2.513,5.0078335,-7.8897424,-3.274767,-11.270813,40.208332,0.0,0.0,0.0,19.008547,14.76,49.208332,0,1,0.6,0,-5.1129999999999995,0,0,0,0,0,1,0.5,0
8,2026-01-23 04:00:00+00:00,5,"[25, 2, 19]",33.62098800746399,-101.8735809676661,3.487,-9.962999,-0.7734166,-3.3724406,3.487,-11.860185,83.416664,3.1000001,1.6,1.05,31.104082,1.37,81.583336,1,4,0.6,1,-12.562999,1,0,0,0,1,1,0.5,0
8,2026-01-24 04:00:00+00:00,5,"[25, 2, 19]",33.62098800746399,-101.8735809676661,-10.563,-13.613,-12.287999,-14.559632,-12.450469,-16.025925,83.166664,7.3999996,1.9,3.8500001,24.933735,3.88,99.958336,1,3,0.6,1,-16.213,1,1,0,1,1,0,1.0,0
8,2026-01-25 04:00:00+00:00,5,"[25, 2, 19]",33.62098800746399,-101.8735809676661,-7.813,-14.313,-11.487999,-14.650994,-10.818956,-18.255907,77.625,2.8999999,0.5000001,1.6800002,24.842607,9.37,63.708332,1,3,0.6,1,-16.913000000000004,1,1,0,1,1,0,1.0,0
8,2026-01-26 04:00:00+00:00,5,"[25, 2, 19]",33.62098800746399,-101.8735809676661,-1.513,-20.313,-12.052583,-15.721972,-7.240437,-24.905582,74.833336,0.0,0.0,0.0,19.586117,12.54,75.083336,0,2,0.6,1,-22.913,0,1,0,1,1,0,1.0,0
8,2026-01-27 04:00:00+00:00,5,"[25, 2, 19]",33.62098800746399,-101.8735809676661,6.287,-11.912999,-4.2484155,-10.6579275,-4.6296334,-16.801638,62.416668,0.0,0.0,0.0,17.935081,12.81,37.208332,0,2,0.6,1,-14.512998999999999,0,0,0,0,0,1,0.5,0
8,2026-01-28 04:00:00+00:00,5,"[25, 2, 19]",33.62098800746399,-101.8735809676661,11.337001,-9.513,-0.29424986,-10.046151,-5.8784227,-15.257935,55.166668,0.0,0.0,0.0,25.233404,16.44,17.0,0,1,0.6,0,-12.113,0,0,0,0,0,1,0.5,0
8,2026-01-29 04:00:00+00:00,5,"[25, 2, 19]",33.62098800746399,-101.8735809676661,13.287001,-0.31300002,5.31825,-6.9757333,-4.504708,-11.467048,42.75,0.0,0.0,0.0,34.353127,16.46,4.0833335,0,1,0.6,0,-2.91300002,0,0,1,0,0,0,0.0,0
10,2026-01-21 04:00:00+00:00,7,"[0, 4, 11, 12, 13]",33.52825029248798,-101.84416402804496,13.2,0.1,5.50625,-8.807103,-6.009921,-12.275049,36.416668,0.0,0.0,0.0,28.410364,15.59,4.875,0,0,0.6,0,-2.5,0,0,1,0,0,0,0.0,0
10,2026-01-22 04:00:00+00:00,7,"[0, 4, 11, 12, 13]",33.52825029248798,-101.84416402804496,14.2,-2.75,4.7708335,-7.723585,-2.4706826,-11.113856,41.666668,0.0,0.0,0.0,19.813087,14.77,49.875,0,1,0.6,0,-5.35,0,0,0,0,0,1,0.5,0
10,2026-01-23 04:00:00+00:00,7,"[0, 4, 11, 12, 13]",33.52825029248798,-101.84416402804496,3.5,-9.85,-0.7145832,-3.2101772,3.4500003,-11.894992,84.25,3.2,1.3,1.3300002,29.179993,1.43,81.791664,1,4,0.6,1,-12.45,1,0,0,0,1,1,0.5,0
10,2026-01-24 04:00:00+00:00,7,"[0, 4, 11, 12, 13]",33.52825029248798,-101.84416402804496,-10.45,-13.4,-12.185417,-14.32529,-12.484528,-15.769622,84.083336,6.1000004,1.8000002,3.01,21.38897,4.13,99.75,1,3,0.6,1,-16.0,1,1,0,1,1,0,1.0,0
10,2026-01-25 04:00:00+00:00,7,"[0, 4, 11, 12, 13]",33.52825029248798,-101.84416402804496,-8.15,-14.7,-11.491666,-14.575915,-10.721664,-18.960396,78.166664,2.7,0.5999999,1.4700001,22.691425,9.61,66.666664,1,4,0.6,1,-17.3,1,1,0,1,1,0,1.0,0
10,2026-01-26 04:00:00+00:00,7,"[0, 4, 11, 12, 13]",33.52825029248798,-101.84416402804496,-2.1,-18.95,-11.566667,-14.809522,-6.8386755,-23.217142,77.416664,0.0,0.0,0.0,18.129137,13.46,69.875,1,4,0.6,1,-21.55,1,1,0,1,1,0,1.0,0
10,2026-01-27 04:00:00+00:00,7,"[0, 4, 11, 12, 13]",33.52825029248798,-101.84416402804496,7.3,-10.1,-2.7541664,-9.844779,-4.027835,-13.808589,60.833332,0.0,0.0,0.0,17.782688,12.42,34.791668,0,2,0.6,1,-12.7,0,1,0,1,1,1,0.5,1
10,2026-01-28 04:00:00+00:00,7,"[0, 4, 11, 12, 13]",33.52825029248798,-101.84416402804496,11.75,-8.55,0.6458334,-9.987067,-6.8082705,-13.740409,51.333332,0.0,0.0,0.0,24.216522,16.5,9.708333,0,1,0.6,0,-11.15,0,0,0,0,0,1,0.5,0
10,2026-01-29 04:00:00+00:00,7,"[0, 4, 11, 12, 13]",33.52825029248798,-101.84416402804496,13.8,1.85,6.4770837,-7.1630282,-4.623958,-10.057868,38.5,0.0,0.0,0.0,32.305862,16.5,4.8333335,0,0,0.6,0,-0.7499999999999999,0,0,1,0,0,0,0.0,0
11,2026-01-21 04:00:00+00:00,3,"[0, 10, 13]",33.52992039999999,-101.849301,13.513,0.41300002,5.8880005,-8.706774,-5.831738,-12.139407,35.708332,0.0,0.0,0.0,29.381382,15.59,4.9583335,0,0,0.3,0,-1.88699998,0,0,1,0,0,0,0.0,0
11,2026-01-22 04:00:00+00:00,3,"[0, 10, 13]",33.52992039999999,-101.849301,14.313,-1.837,5.5296664,-7.109361,-2.2779405,-10.581513,41.291668,0.0,0.0,0.0,18.532133,14.75,49.583332,0,1,0.3,0,-4.137,0,0,0,0,0,1,0.5,0
11,2026-01-23 04:00:00+00:00,3,"[0, 10, 13]",33.52992039999999,-101.849301,4.163,-9.887,-0.4265833,-2.9519835,3.463,-11.785418,84.291664,3.4999998,1.5000001,1.4000001,27.103003,1.3,81.583336,1,4,0.3,1,-12.187000000000001,1,0,0,0,1,1,0.5,0
11,2026-01-24 04:00:00+00:00,3,"[0, 10, 13]",33.52992039999999,-101.849301,-10.337001,-13.187,-12.151582,-14.200512,-12.228127,-15.608846,84.708336,6.5,1.8000001,3.2900002,20.532627,3.57,99.958336,1,3,0.3,1,-15.487,1,1,0,1,1,0,1.0,0
11,2026-01-25 04:00:00+00:00,3,"[0, 10, 13]",33.52992039999999,-101.849301,-7.787,-14.187,-11.3619995,-14.353573,-10.365969,-18.134214,78.75,2.9,0.70000005,1.5400002,21.96,8.97,71.583336,1,3,0.3,1,-16.487,1,1,0,1,1,0,1.0,0
11,2026-01-26 04:00:00+00:00,3,"[0, 10, 13]",33.52992039999999,-101.849301,-1.687,-20.286999,-11.620335,-14.913833,-6.4417753,-24.666494,77.083336,0.0,0.0,0.0,16.65754,13.24,72.083336,1,4,0.3,1,-22.586999000000002,1,1,0,1,1,0,1.0,0
11,2026-01-27 04:00:00+00:00,3,"[0, 10, 13]",33.52992039999999,-101.849301,6.963,-8.987,-2.2369998,-9.071348,-4.0749235,-14.054852,61.833332,0.0,0.0,0.0,17.873554,12.41,34.333332,0,1,0.3,0,-11.287,0,1,0,1,1,1,0.5,1
11,2026-01-28 04:00:00+00:00,3,"[0, 10, 13]",33.52992039999999,-101.849301,11.662999,-8.137,0.79008293,-10.098702,-6.525986,-13.7298355,49.958332,0.0,0.0,0.0,22.45315,16.49,6.625,0,1,0.3,0,-10.437000000000001,0,0,0,0,0,1,0.5,0
11,2026-01-29 04:00:00+00:00,3,"[0, 10, 13]",33.52992039999999,-101.849301,13.662999,2.713,6.8963337,-6.9826093,-4.844922,-10.546805,37.791668,0.0,0.0,0.0,30.312773,16.49,4.9166665,0,0,0.3,0,0.4130000000000001,0,0,1,0,0,0,0.0,0
12,2026-01-21 04:00:00+00:00,6,"[0, 13, 10, 5]",33.529545974159205,-101.83222989966286,13.187,0.087,5.49325,-8.818658,-6.021636,-12.2861805,36.416668,0.0,0.0,0.0,28.410364,15.59,4.875,0,0,0.6,0,-2.513,0,0,1,0,0,0,0.0,0
12,2026-01-22 04:00:00+00:00,6,"[0, 13, 10, 5]",33.529545974159205,-101.83222989966286,14.187,-2.763,4.757834,-7.735317,-2.482447,-11.12563,41.666668,0.0,0.0,0.0,19.813087,14.77,49.875,0,1,0.6,0,-5.3629999999999995,0,0,0,0,0,1,0.5,0
12,2026-01-23 04:00:00+00:00,6,"[0, 13, 10, 5]",33.529545974159205,-101.83222989966286,3.487,-9.863,-0.7275832,-3.2229125,3.4369998,-11.907764,84.25,3.2,1.3,1.3300002,29.179993,1.43,81.791664,1,4,0.6,1,-12.463,1,0,0,0,1,1,0.5,0
12,2026-01-24 04:00:00+00:00,6,"[0, 13, 10, 5]",33.529545974159205,-101.83222989966286,-10.462999,-13.412999,-12.198417,-14.338048,-12.497301,-15.7823305,84.083336,6.1000004,1.8000002,3.01,21.38897,4.13,99.75,1,3,0.6,1,-16.012999,1,1,0,1,1,0,1.0,0
12,2026-01-25 04:00:00+00:00,6,"[0, 13, 10, 5]",33.529545974159205,-101.83222989966286,-8.162999,-14.712999,-11.504666,-14.588571,-10.734403,-18.972916,78.166664,2.7,0.5999999,1.4700001,22.691425,9.61,66.666664,1,4,0.6,1,-17.312999,1,1,0,1,1,0,1.0,0
12,2026-01-26 04:00:00+00:00,6,"[0, 13, 10, 5]",33.529545974159205,-101.83222989966286,-2.113,-18.963001,-11.579667,-14.822163,-6.8511686,-23.22965,77.416664,0.0,0.0,0.0,18.129137,13.46,69.875,1,4,0.6,1,-21.563001,1,1,0,1,1,0,1.0,0
12,2026-01-27 04:00:00+00:00,6,"[0, 13, 10, 5]",33.529545974159205,-101.83222989966286,7.287,-10.113,-2.7671664,-9.857038,-4.03993,-13.820976,60.833332,0.0,0.0,0.0,17.782688,12.42,34.791668,0,2,0.6,1,-12.713,0,1,0,1,1,1,0.5,1
12,2026-01-28 04:00:00+00:00,6,"[0, 13, 10, 5]",33.529545974159205,-101.83222989966286,11.737,-8.563,0.63283366,-9.998987,-6.820861,-13.750984,51.333332,0.0,0.0,0.0,24.216522,16.5,9.708333,0,1,0.6,0,-11.163,0,0,0,0,0,1,0.5,0
12,2026-01-29 04:00:00+00:00,6,"[0, 13, 10, 5]",33.529545974159205,-101.83222989966286,13.787001,1.837,6.464084,-7.1746535,-4.6352735,-10.069464,38.5,0.0,0.0,0.0,32.305862,16.5,4.8333335,0,0,0.6,0,-0.763,0,0,1,0,0,0,0.0,0
13,2026-01-21 04:00:00+00:00,9,"[32, 5, 41, 10, 11, 12, 50, 27, 60]",33.53767405227253,-101.84404288870596,13.1805,0.0805,5.48675,-8.824435,-6.027493,-12.291746,36.416668,0.0,0.0,0.0,28.410364,15.59,4.875,0,0,0.6,0,-2.5195,0,0,1,0,0,0,0.0,0
13,2026-01-22 04:00:00+00:00,9,"[32, 5, 41, 10, 11, 12, 50, 27, 60]",33.53767405227253,-101.84404288870596,14.1805,-2.7695,4.7513337,-7.7411838,-2.4883287,-11.131517,41.666668,0.0,0.0,0.0,19.813087,14.77,49.875,0,1,0.6,0,-5.3694999999999995,0,0,0,0,0,1,0.5,0
13,2026-01-23 04:00:00+00:00,9,"[32, 5, 41, 10, 11, 12, 50, 27, 60]",33.53767405227253,-101.84404288870596,3.4805,-9.8695,-0.73408324,-3.2292798,3.4305003,-11.91415,84.25,3.2,1.3,1.3300002,29.179993,1.43,81.791664,1,4,0.6,1,-12.4695,1,0,0,0,1,1,0.5,0
13,2026-01-24 04:00:00+00:00,9,"[32, 5, 41, 10, 11, 12, 50, 27, 60]",33.53767405227253,-101.84404288870596,-10.4695,-13.419499,-12.204917,-14.344429,-12.503687,-15.788689,84.083336,6.1000004,1.8000002,3.01,21.38897,4.13,99.75,1,3,0.6,1,-16.019499,1,1,0,1,1,0,1.0,0
13,2026-01-25 04:00:00+00:00,9,"[32, 5, 41, 10, 11, 12, 50, 27, 60]",33.53767405227253,-101.84404288870596,-8.169499,-14.7195,-11.511167,-14.594899,-10.740772,-18.979176,78.166664,2.7,0.5999999,1.4700001,22.691425,9.61,66.666664,1,4,0.6,1,-17.3195,1,1,0,1,1,0,1.0,0
