node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label,partial_thaw,thaw_fraction,black_ice_risk
1,2026-01-22 04:00:00+00:00,3,"[0, 51]",36.15535779999999,-86.8295428,7.6505003,0.050500005,4.4713335,-1.6322409,5.9457755,-9.87904,69.166664,0.0,0.0,0.0,10.823973,13.07,53.75,0,0,0.3,0,-2.249499995,0,0,1,0,0,0,0.0,0
1,2026-01-23 04:00:00+00:00,3,"[0, 51]",36.15535779999999,-86.8295428,4.0005,-6.5994997,-0.1515832,-10.286988,-7.184176,-16.835775,46.916668,0.0,0.0,0.0,18.448023,13.75,45.541668,0,1,0.3,0,-8.8994997,0,0,0,0,0,1,0.5,0
1,2026-01-24 04:00:00+00:00,3,"[0, 51]",36.15535779999999,-86.8295428,-5.7995,-8.7495,-7.46825,-12.713271,-6.890036,-18.969406,69.541664,13.299999,4.9999995,5.8100004,17.377226,2.75,75.791664,1,2,0.3,0,-11.0495,0,0,0,0,0,0,1.0,0
1,2026-01-25 04:00:00+00:00,3,"[0, 51]",36.15535779999999,-86.8295428,-0.1495,-10.1995,-4.2078333,-5.286627,-0.14949998,-13.949037,92.25,50.0,38.499996,8.05,26.434887,2.37,95.125,1,4,0.3,1,-12.499500000000001,1,0,0,0,1,0,1.0,0
1,2026-01-26 04:00:00+00:00,3,"[0, 51]",36.15535779999999,-86.8295428,-8.1495,-12.7994995,-10.493251,-14.4120035,-12.146061,-18.567154,73.208336,0.0,0.0,0.0,15.315873,14.19,47.083332,0,1,0.3,0,-15.0994995,0,1,0,1,1,0,1.0,0
1,2026-01-27 04:00:00+00:00,3,"[0, 51]",36.15535779999999,-86.8295428,-0.6995,-15.1495,-7.330749,-11.126809,-3.4474084,-21.178886,74.416664,0.0,0.0,0.0,15.725037,12.47,48.375,0,2,0.3,0,-17.4495,0,0,0,0,0,0,1.0,0
1,2026-01-28 04:00:00+00:00,3,"[0, 51]",36.15535779999999,-86.8295428,-0.5995,-8.5494995,-4.537,-7.777514,-5.1348886,-10.271404,78.833336,0.0,0.0,0.0,7.9932966,12.57,63.25,1,4,0.3,1,-10.8494995,1,0,0,0,1,0,1.0,0
1,2026-01-29 04:00:00+00:00,3,"[0, 51]",36.15535779999999,-86.8295428,1.8505,-6.1995,-2.5953333,-5.0660167,-2.4057248,-8.115876,83.708336,0.0,0.0,0.0,8.39657,12.1,80.625,1,4,0.3,1,-8.499500000000001,1,1,0,1,1,1,0.5,1
2,2026-01-21 04:00:00+00:00,3,"[0, 3, 27]",36.158982,-86.8218338,10.513499,-3.2865,3.471834,-4.719518,5.8693986,-13.472552,58.541668,2.7,2.7,0.0,21.542923,3.81,58.791668,1,2,0.3,0,-5.5865,0,0,0,0,0,1,0.5,0
2,2026-01-22 04:00:00+00:00,3,"[0, 3, 27]",36.158982,-86.8218338,7.6635003,0.0635,4.4843335,-1.6198667,5.958666,-9.867445,69.166664,0.0,0.0,0.0,10.823973,13.07,53.75,0,0,0.3,0,-2.2365,0,0,1,0,0,0,0.0,0
2,2026-01-23 04:00:00+00:00,3,"[0, 3, 27]",36.158982,-86.8218338,4.0135,-6.5864997,-0.1385833,-10.275048,-7.1722636,-16.824036,46.916668,0.0,0.0,0.0,18.448023,13.75,45.541668,0,1,0.3,0,-8.886499700000002,0,0,0,0,0,1,0.5,0
2,2026-01-24 04:00:00+00:00,3,"[0, 3, 27]",36.158982,-86.8218338,-5.7865,-8.736501,-7.4552503,-12.700839,-6.877155,-18.957794,69.541664,13.299999,4.9999995,5.8100004,17.377226,2.75,75.791664,1,2,0.3,0,-11.036501000000001,0,0,0,0,0,0,1.0,0
2,2026-01-25 04:00:00+00:00,3,"[0, 3, 27]",36.158982,-86.8218338,-0.1365,-10.186501,-4.1948333,-5.273746,-0.1365,-13.936454,92.25,50.0,38.499996,8.05,26.434887,2.37,95.125,1,4,0.3,1,-12.486501,1,0,0,0,1,0,1.0,0
2,2026-01-26 04:00:00+00:00,3,"[0, 3, 27]",36.158982,-86.8218338,-8.1365,-12.7865,-10.48025,-14.39944,-12.133336,-18.554796,73.208336,0.0,0.0,0.0,15.315873,14.19,47.083332,0,1,0.3,0,-15.086500000000001,0,1,0,1,1,0,1.0,0
2,2026-01-27 04:00:00+00:00,3,"[0, 3, 27]",36.158982,-86.8218338,-0.6865,-15.1365,-7.317749,-11.114228,-3.4346437,-21.166567,74.416664,0.0,0.0,0.0,15.725037,12.47,48.375,0,2,0.3,0,-17.4365,0,0,0,0,0,0,1.0,0
2,2026-01-28 04:00:00+00:00,3,"[0, 3, 27]",36.158982,-86.8218338,-0.5865,-8.5365,-4.5239997,-7.7648625,-5.122209,-10.258826,78.833336,0.0,0.0,0.0,7.9932966,12.57,63.25,1,4,0.3,1,-10.836500000000001,1,0,0,0,1,0,1.0,0
2,2026-01-29 04:00:00+00:00,3,"[0, 3, 27]",36.158982,-86.8218338,1.8635,-6.1865,-2.5823333,-5.053282,-2.392944,-8.103246,83.708336,0.0,0.0,0.0,8.39657,12.1,80.625,1,4,0.3,1,-8.4865,1,1,0,1,1,1,0.5,1
3,2026-01-21 04:00:00+00:00,3,"[2, 4]",36.15580649999999,-86.8272904,10.455,-3.345,3.4133337,-4.774203,5.8112464,-13.524656,58.541668,2.7,2.7,0.0,21.542923,3.81,58.791668,1,2,0.3,0,-5.6450000000000005,0,0,0,0,0,1,0.5,0
3,2026-01-22 04:00:00+00:00,3,"[2, 4]",36.15580649999999,-86.8272904,7.605,0.004999995,4.425833,-1.6755527,5.9006577,-9.91962,69.166664,0.0,0.0,0.0,10.823973,13.07,53.75,0,0,0.3,0,-2.295000005,0,0,1,0,0,0,0.0,0
3,2026-01-23 04:00:00+00:00,3,"[2, 4]",36.15580649999999,-86.8272904,3.9550002,-6.645,-0.19708335,-10.328776,-7.2258697,-16.876863,46.916668,0.0,0.0,0.0,18.448023,13.75,45.541668,0,1,0.3,0,-8.945,0,0,0,0,0,1,0.5,0
3,2026-01-24 04:00:00+00:00,3,"[2, 4]",36.15580649999999,-86.8272904,-5.8450003,-8.795,-7.5137506,-12.756782,-6.9351187,-19.010046,69.541664,13.299999,4.9999995,5.8100004,17.377226,2.75,75.791664,1,2,0.3,0,-11.095,0,0,0,0,0,0,1.0,0
3,2026-01-25 04:00:00+00:00,3,"[2, 4]",36.15580649999999,-86.8272904,-0.19500001,-10.245,-4.2533336,-5.3317127,-0.19500002,-13.993082,92.25,50.0,38.499996,8.05,26.434887,2.37,95.125,1,4,0.3,1,-12.545,1,0,0,0,1,0,1.0,0
3,2026-01-26 04:00:00+00:00,3,"[2, 4]",36.15580649999999,-86.8272904,-8.195,-12.844999,-10.53875,-14.455987,-12.190592,-18.610401,73.208336,0.0,0.0,0.0,15.315873,14.19,47.083332,0,1,0.3,0,-15.144999,0,1,0,1,1,0,1.0,0
3,2026-01-27 04:00:00+00:00,3,"[2, 4]",36.15580649999999,-86.8272904,-0.745,-15.195,-7.37625,-11.170849,-3.492085,-21.222008,74.416664,0.0,0.0,0.0,15.725037,12.47,48.375,0,2,0.3,0,-17.495,0,0,0,0,0,0,1.0,0
3,2026-01-28 04:00:00+00:00,3,"[2, 4]",36.15580649999999,-86.8272904,-0.645,-8.594999,-4.5825,-7.821794,-5.1792684,-10.315429,78.833336,0.0,0.0,0.0,7.9932966,12.57,63.25,1,4,0.3,1,-10.894999,1,0,0,0,1,0,1.0,0
3,2026-01-29 04:00:00+00:00,3,"[2, 4]",36.15580649999999,-86.8272904,1.805,-6.2450004,-2.6408331,-5.1105943,-2.4504569,-8.160082,83.708336,0.0,0.0,0.0,8.39657,12.1,80.625,1,4,0.3,1,-8.545000400000001,1,1,0,1,1,1,0.5,1
4,2026-01-21 04:00:00+00:00,3,"[49, 3, 51]",36.15333369999999,-86.8228195,10.337999,-3.4620001,3.296334,-4.883574,5.694942,-13.628867,58.541668,2.7,2.7,0.0,21.542923,3.81,58.791668,1,2,0.3,0,-5.7620001,0,0,0,0,0,1,0.5,0
4,2026-01-22 04:00:00+00:00,3,"[49, 3, 51]",36.15333369999999,-86.8228195,7.4880004,-0.112,4.3088336,-1.7869257,5.784643,-10.023974,69.166664,0.0,0.0,0.0,10.823973,13.07,53.75,0,1,0.3,0,-2.412,0,0,1,0,0,0,0.0,0
4,2026-01-23 04:00:00+00:00,3,"[49, 3, 51]",36.15333369999999,-86.8228195,3.838,-6.7619996,-0.31408334,-10.436231,-7.333082,-16.982523,46.916668,0.0,0.0,0.0,18.448023,13.75,45.541668,0,1,0.3,0,-9.0619996,0,0,0,0,0,1,0.5,0
4,2026-01-24 04:00:00+00:00,3,"[49, 3, 51]",36.15333369999999,-86.8228195,-5.962,-8.912001,-7.63075,-12.868672,-7.0510454,-19.114552,69.541664,13.299999,4.9999995,5.8100004,17.377226,2.75,75.791664,1,2,0.3,0,-11.212001,0,0,0,0,0,0,1.0,0
4,2026-01-25 04:00:00+00:00,3,"[49, 3, 51]",36.15333369999999,-86.8228195,-0.312,-10.362,-4.370333,-5.4476476,-0.312,-14.106347,92.25,50.0,38.499996,8.05,26.434887,2.37,95.125,1,4,0.3,1,-12.662,1,0,0,0,1,0,1.0,0
4,2026-01-26 04:00:00+00:00,3,"[49, 3, 51]",36.15333369999999,-86.8228195,-8.312,-12.962,-10.65575,-14.569079,-12.305103,-18.721617,73.208336,0.0,0.0,0.0,15.315873,14.19,47.083332,0,1,0.3,0,-15.262,0,1,0,1,1,0,1.0,0
4,2026-01-27 04:00:00+00:00,3,"[49, 3, 51]",36.15333369999999,-86.8228195,-0.862,-15.312,-7.4932494,-11.284089,-3.6069686,-21.332905,74.416664,0.0,0.0,0.0,15.725037,12.47,48.375,0,2,0.3,0,-17.612,0,0,0,0,0,0,1.0,0
4,2026-01-28 04:00:00+00:00,3,"[49, 3, 51]",36.15333369999999,-86.8228195,-0.76199996,-8.712,-4.6994987,-7.935655,-5.293388,-10.428632,78.833336,0.0,0.0,0.0,7.9932966,12.57,63.25,1,4,0.3,1,-11.012,1,0,0,0,1,0,1.0,0
4,2026-01-29 04:00:00+00:00,3,"[49, 3, 51]",36.15333369999999,-86.8228195,1.688,-6.362,-2.7578332,-5.2252197,-2.5654836,-8.273753,83.708336,0.0,0.0,0.0,8.39657,12.1,80.625,1,4,0.3,1,-8.662,1,1,0,1,1,1,0.5,1
6,2026-01-21 04:00:00+00:00,3,"[56, 64, 7]",36.1920455,-86.7806416,10.263,-2.787,3.7088335,-3.2650998,6.167114,-11.8553095,62.708332,2.9,2.9,0.0,15.496736,3.94,54.875,1,2,0.3,0,-5.087,0,0,0,0,0,1,0.5,0
6,2026-01-22 04:00:00+00:00,3,"[56, 64, 7]",36.1920455,-86.7806416,7.813,-0.037,4.7380004,-1.4624921,6.1484065,-9.857042,68.666664,0.0,0.0,0.0,10.440001,13.25,50.25,0,1,0.3,0,-2.3369999999999997,0,0,1,0,0,0,0.0,0
6,2026-01-23 04:00:00+00:00,3,"[56, 64, 7]",36.1920455,-86.7806416,4.413,-6.137,0.11508334,-10.131283,-6.9017196,-16.156492,46.583332,0.0,0.0,0.0,18.511143,13.72,43.625,0,1,0.3,0,-8.437000000000001,0,0,0,0,0,1,0.5,0
6,2026-01-24 04:00:00+00:00,3,"[56, 64, 7]",36.1920455,-86.7806416,-5.287,-8.387,-7.020334,-12.396687,-6.525051,-19.290813,68.916664,13.599999,5.0,6.02,16.08761,2.87,77.916664,1,2,0.3,0,-10.687000000000001,0,0,0,0,0,0,1.0,0
6,2026-01-25 04:00:00+00:00,3,"[56, 64, 7]",36.1920455,-86.7806416,0.263,-9.937,-3.7974164,-4.969482,0.12419013,-13.694927,91.625,48.199997,37.5,7.490001,26.61323,2.31,95.208336,1,4,0.3,1,-12.237,1,0,0,0,1,0,1.0,0
6,2026-01-26 04:00:00+00:00,3,"[56, 64, 7]",36.1920455,-86.7806416,-7.987,-12.787001,-10.405749,-14.422755,-11.865743,-18.845634,72.625,0.0,0.0,0.0,15.137133,14.12,48.083332,0,1,0.3,0,-15.087001,0,1,0,1,1,0,1.0,0
6,2026-01-27 04:00:00+00:00,3,"[56, 64, 7]",36.1920455,-86.7806416,-0.537,-15.087001,-7.3849163,-11.275174,-3.3090389,-21.11965,73.833336,0.0,0.0,0.0,14.934577,12.39,50.875,0,2,0.3,0,-17.387001,0,0,0,0,0,0,1.0,0
6,2026-01-28 04:00:00+00:00,3,"[56, 64, 7]",36.1920455,-86.7806416,-0.43699998,-8.387,-4.3265824,-7.6252694,-5.8175077,-10.757919,78.541664,0.0,0.0,0.0,9.220499,12.96,63.625,1,4,0.3,1,-10.687000000000001,1,0,0,0,1,0,1.0,0
6,2026-01-29 04:00:00+00:00,3,"[56, 64, 7]",36.1920455,-86.7806416,2.163,-5.787,-2.1578336,-4.5914793,-1.9909416,-8.517951,84.125,0.0,0.0,0.0,7.7879906,12.26,79.208336,1,4,0.3,1,-8.087,1,1,0,1,1,1,0.5,1
7,2026-01-21 04:00:00+00:00,6,"[6, 39, 8, 84, 58, 60]",36.18455898986907,-86.7978918476083,10.1655,-2.8845,3.6113336,-3.35717,6.0701947,-11.944364,62.708332,2.9,2.9,0.0,15.496736,3.94,54.875,1,2,0.6,1,-5.4845,1,0,0,0,1,1,0.5,0
7,2026-01-22 04:00:00+00:00,6,"[6, 39, 8, 84, 58, 60]",36.18455898986907,-86.7978918476083,7.7155004,-0.1345,4.6405,-1.5552325,6.051851,-9.942823,68.666664,0.0,0.0,0.0,10.440001,13.25,50.25,0,1,0.6,0,-2.7345,0,1,1,0,0,0,0.0,0
7,2026-01-23 04:00:00+00:00,6,"[6, 39, 8, 84, 58, 60]",36.18455898986907,-86.7978918476083,4.3155003,-6.2345,0.01758343,-10.22075,-6.9939795,-16.245922,46.583332,0.0,0.0,0.0,18.511143,13.72,43.625,0,1,0.6,0,-8.8345,0,0,0,0,0,1,0.5,0
7,2026-01-24 04:00:00+00:00,6,"[6, 39, 8, 84, 58, 60]",36.18455898986907,-86.7978918476083,-5.3845,-8.4845,-7.1178327,-12.489833,-6.621538,-19.377348,68.916664,13.599999,5.0,6.02,16.08761,2.87,77.916664,1,2,0.6,1,-11.0845,0,0,0,0,0,0,1.0,0
7,2026-01-25 04:00:00+00:00,6,"[6, 39, 8, 84, 58, 60]",36.18455898986907,-86.7978918476083,0.1655,-10.0345,-3.8949165,-5.0660195,0.026801337,-13.78931,91.625,48.199997,37.5,7.490001,26.61323,2.31,95.208336,1,4,0.6,1,-12.6345,1,0,0,0,1,0,1.0,0
7,2026-01-26 04:00:00+00:00,6,"[6, 39, 8, 84, 58, 60]",36.18455898986907,-86.7978918476083,-8.0845,-12.8845005,-10.503251,-14.516917,-11.960777,-18.93799,72.625,0.0,0.0,0.0,15.137133,14.12,48.083332,0,1,0.6,0,-15.4845005,0,1,0,1,1,0,1.0,0
7,2026-01-27 04:00:00+00:00,6,"[6, 39, 8, 84, 58, 60]",36.18455898986907,-86.7978918476083,-0.6345,-15.184501,-7.4824166,-11.369464,-3.405513,-21.21206,73.833336,0.0,0.0,0.0,14.934577,12.39,50.875,0,2,0.6,1,-17.784501,0,0,0,0,0,0,1.0,0
7,2026-01-28 04:00:00+00:00,6,"[6, 39, 8, 84, 58, 60]",36.18455898986907,-86.7978918476083,-0.5345,-8.4845,-4.4240837,-7.72011,-5.9107313,-10.853459,78.541664,0.0,0.0,0.0,9.220499,12.96,63.625,1,4,0.6,1,-11.0845,1,0,0,0,1,0,1.0,0
7,2026-01-29 04:00:00+00:00,6,"[6, 39, 8, 84, 58, 60]",36.18455898986907,-86.7978918476083,2.0655,-5.8845,-2.2553334,-4.687034,-2.0869198,-8.612264,84.125,0.0,0.0,0.0,7.7879906,12.26,79.208336,1,4,0.6,1,-8.4845,1,1,0,1,1,1,0.5,1
8,2026-01-21 04:00:00+00:00,3,"[9, 10, 7]",36.1918768,-86.7804984,10.263,-2.787,3.7088335,-3.2650998,6.167114,-11.8553095,62.708332,2.9,2.9,0.0,15.496736,3.94,54.875,1,2,0.3,0,-5.087,0,0,0,0,0,1,0.5,0
8,2026-01-22 04:00:00+00:00,3,"[9, 10, 7]",36.1918768,-86.7804984,7.813,-0.037,4.7380004,-1.4624921,6.1484065,-9.857042,68.666664,0.0,0.0,0.0,10.440001,13.25,50.25,0,1,0.3,0,-2.3369999999999997,0,0,1,0,0,0,0.0,0
8,2026-01-23 04:00:00+00:00,3,"[9, 10, 7]",36.1918768,-86.7804984,4.413,-6.137,0.11508334,-10.131283,-6.9017196,-16.156492,46.583332,0.0,0.0,0.0,18.511143,13.72,43.625,0,1,0.3,0,-8.437000000000001,0,0,0,0,0,1,0.5,0
8,2026-01-24 04:00:00+00:00,3,"[9, 10, 7]",36.1918768,-86.7804984,-5.287,-8.387,-7.020334,-12.396687,-6.525051,-19.290813,68.916664,13.599999,5.0,6.02,16.08761,2.87,77.916664,1,2,0.3,0,-10.687000000000001,0,0,0,0,0,0,1.0,0
8,2026-01-25 04:00:00+00:00,3,"[9, 10, 7]",36.1918768,-86.7804984,0.263,-9.937,-3.7974164,-4.969482,0.12419013,-13.694927,91.625,48.199997,37.5,7.490001,26.61323,2.31,95.208336,1,4,0.3,1,-12.237,1,0,0,0,1,0,1.0,0
8,2026-01-26 04:00:00+00:00,3,"[9, 10, 7]",36.1918768,-86.7804984,-7.987,-12.787001,-10.405749,-14.422755,-11.865743,-18.845634,72.625,0.0,0.0,0.0,15.137133,14.12,48.083332,0,1,0.3,0,-15.087001,0,1,0,1,1,0,1.0,0
8,2026-01-27 04:00:00+00:00,3,"[9, 10, 7]",36.1918768,-86.7804984,-0.537,-15.087001,-7.3849163,-11.275174,-3.3090389,-21.11965,73.833336,0.0,0.0,0.0,14.934577,12.39,50.875,0,2,0.3,0,-17.387001,0,0,0,0,0,0,1.0,0
8,2026-01-28 04:00:00+00:00,3,"[9, 10, 7]",36.1918768,-86.7804984,-0.43699998,-8.387,-4.3265824,-7.6252694,-5.8175077,-10.757919,78.541664,0.0,0.0,0.0,9.220499,12.96,63.625,1,4,0.3,1,-10.687000000000001,1,0,0,0,1,0,1.0,0
8,2026-01-29 04:00:00+00:00,3,"[9, 10, 7]",36.1918768,-86.7804984,2.163,-5.787,-2.1578336,-4.5914793,-1.9909416,-8.517951,84.125,0.0,0.0,0.0,7.7879906,12.26,79.208336,1,4,0.3,1,-8.087,1,1,0,1,1,1,0.5,1
9,2026-01-21 04:00:00+00:00,3,"[8, 18, 64]",36.1877311,-86.7760962,11.0365,-3.1135,3.5719163,-3.9959142,6.190474,-12.606169,60.666668,2.8,2.8,0.0,15.856356,3.19,58.791668,1,2,0.3,0,-5.4135,0,0,0,0,0,1,0.5,0
9,2026-01-22 04:00:00+00:00,3,"[8, 18, 64]",36.1877311,-86.7760962,7.9365,0.2365,4.8719163,-1.4193115,6.278944,-10.107243,68.625,0.0,0.0,0.0,11.5199995,13.31,47.375,0,0,0.3,0,-2.0635,0,0,1,0,0,0,0.0,0
9,2026-01-23 04:00:00+00:00,3,"[8, 18, 64]",36.1877311,-86.7760962,4.7865,-6.2135,0.13649993,-10.700539,-7.440169,-16.49623,44.458332,0.0,0.0,0.0,19.137648,13.76,43.75,0,1,0.3,0,-8.5135,0,0,0,0,0,1,0.5,0
9,2026-01-24 04:00:00+00:00,3,"[8, 18, 64]",36.1877311,-86.7760962,-5.2135,-8.513499,-7.1822495,-12.553077,-6.167896,-20.21886,69.125,13.800001,5.2,6.02,16.831684,2.92,75.916664,1,2,0.3,0,-10.813499,0,0,0,0,0,0,1.0,0
9,2026-01-25 04:00:00+00:00,3,"[8, 18, 64]",36.1877311,-86.7760962,0.3865,-9.9135,-3.7614172,-4.8754997,0.24754922,-13.672178,92.041664,48.799995,38.499996,7.2100005,26.925497,2.34,95.916664,1,4,0.3,1,-12.213500000000002,1,0,0,0,1,0,1.0,0
9,2026-01-26 04:00:00+00:00,3,"[8, 18, 64]",36.1877311,-86.7760962,-7.9635005,-13.013499,-10.328083,-14.218175,-11.719347,-18.961334,73.416664,0.0,0.0,0.0,15.315873,13.74,50.208332,0,1,0.3,0,-15.313499,0,1,0,1,1,0,1.0,0
9,2026-01-27 04:00:00+00:00,3,"[8, 18, 64]",36.1877311,-86.7760962,-0.5135,-15.063499,-7.340584,-11.100647,-2.9954815,-21.097378,74.625,0.0,0.0,0.0,15.034041,12.03,54.458332,0,2,0.3,0,-17.363499,0,0,0,0,0,0,1.0,0
9,2026-01-28 04:00:00+00:00,3,"[8, 18, 64]",36.1877311,-86.7760962,-0.5135,-8.013499,-4.4551673,-7.8151245,-5.8906527,-10.819443,78.041664,0.0,0.0,0.0,9.178235,13.26,62.75,1,4,0.3,1,-10.313499,1,0,0,0,1,0,1.0,0
9,2026-01-29 04:00:00+00:00,3,"[8, 18, 64]",36.1877311,-86.7760962,2.1865,-5.9135003,-2.14475,-4.6267176,-2.0753982,-7.7408714,83.833336,0.0,0.0,0.0,7.7879906,11.76,81.208336,1,4,0.3,1,-8.2135003,1,1,0,1,1,1,0.5,1
10,2026-01-21 04:00:00+00:00,3,"[8, 25, 56]",36.1950696,-86.77555870000002,10.926,-3.224,3.461417,-4.099751,6.0806327,-12.70738,60.666668,2.8,2.8,0.0,15.856356,3.19,58.791668,1,2,0.3,0,-5.524,0,0,0,0,0,1,0.5,0
10,2026-01-22 04:00:00+00:00,3,"[8, 25, 56]",36.1950696,-86.77555870000002,7.826,0.126,4.761417,-1.524347,6.1693754,-10.204119,68.625,0.0,0.0,0.0,11.5199995,13.31,47.375,0,0,0.3,0,-2.174,0,0,1,0,0,0,0.0,0
10,2026-01-23 04:00:00+00:00,3,"[8, 25, 56]",36.1950696,-86.77555870000002,4.676,-6.324,0.026000002,-10.801426,-7.5441494,-16.597343,44.458332,0.0,0.0,0.0,19.137648,13.76,43.75,0,1,0.3,0,-8.624,0,0,0,0,0,1,0.5,0
10,2026-01-24 04:00:00+00:00,3,"[8, 25, 56]",36.1950696,-86.77555870000002,-5.324,-8.624,-7.29275,-12.658643,-6.277511,-20.31631,69.125,13.800001,5.2,6.02,16.831684,2.92,75.916664,1,2,0.3,0,-10.924000000000001,0,0,0,0,0,0,1.0,0
10,2026-01-25 04:00:00+00:00,3,"[8, 25, 56]",36.1950696,-86.77555870000002,0.276,-10.024,-3.8719168,-4.984962,0.1371753,-13.779146,92.041664,48.799995,38.499996,7.2100005,26.925497,2.34,95.916664,1,4,0.3,1,-12.324,1,0,0,0,1,0,1.0,0
10,2026-01-26 04:00:00+00:00,3,"[8, 25, 56]",36.1950696,-86.77555870000002,-8.074,-13.124,-10.438582,-14.325012,-11.827492,-19.066193,73.416664,0.0,0.0,0.0,15.315873,13.74,50.208332,0,1,0.3,0,-15.424000000000001,0,1,0,1,1,0,1.0,0
10,2026-01-27 04:00:00+00:00,3,"[8, 25, 56]",36.1950696,-86.77555870000002,-0.62399995,-15.174,-7.4510818,-11.207626,-3.1044042,-21.202106,74.625,0.0,0.0,0.0,15.034041,12.03,54.458332,0,2,0.3,0,-17.474,0,0,0,0,0,0,1.0,0
10,2026-01-28 04:00:00+00:00,3,"[8, 25, 56]",36.1950696,-86.77555870000002,-0.62399995,-8.124,-4.5656667,-7.92255,-5.996308,-10.927136,78.041664,0.0,0.0,0.0,9.178235,13.26,62.75,1,4,0.3,1,-10.424000000000001,1,0,0,0,1,0,1.0,0
10,2026-01-29 04:00:00+00:00,3,"[8, 25, 56]",36.1950696,-86.77555870000002,2.076,-6.024,-2.2552502,-4.7349687,-2.1840312,-7.848222,83.833336,0.0,0.0,0.0,7.7879906,11.76,81.208336,1,4,0.3,1,-8.324000000000002,1,1,0,1,1,1,0.5,1
11,2026-01-21 04:00:00+00:00,7,"[43, 13, 111, 80, 117]",36.146314273649416,-86.74467711431153,10.5065,-0.8435,4.0898337,-2.4721622,5.9618435,-9.032452,64.458336,2.4,2.4,0.0,16.954432,3.86,52.75,1,2,0.6,1,-3.4435000000000002,1,0,1,0,1,0,0.0,0
